02:09:53 - 02:09:58that&#39;s how the business gets done like I,02:09:53,that&#39;s how the business gets done like I
02:09:56 - 02:10:01don&#39;t want a chef that scratches his,02:09:56,don&#39;t want a chef that scratches his
02:09:58 - 02:10:05nuts for it Cooks I,02:09:58,nuts for it Cooks I
02:10:01 - 02:10:07don&#39;t like I no disrespect to these guys,02:10:01,don&#39;t like I no disrespect to these guys
02:10:05 - 02:10:09that go around with these large male,02:10:05,that go around with these large male
02:10:07 - 02:10:13only groupings,02:10:07,only groupings
02:10:09 - 02:10:13but that&#39;s not my episode,02:10:09,but that&#39;s not my episode
02:10:15 - 02:10:20Entourage man you were approach you were,02:10:15,Entourage man you were approach you were
02:10:17 - 02:10:21approached by seven gmen you were robbed,02:10:17,approached by seven gmen you were robbed
02:10:20 - 02:10:24shot in the,02:10:20,shot in the
02:10:21 - 02:10:26th say it again you were robbed once,02:10:21,th say it again you were robbed once
02:10:24 - 02:10:27correct no I&#39;ve never been robbed you,02:10:24,correct no I&#39;ve never been robbed you
02:10:26 - 02:10:28didn&#39;t get robbed you didn&#39;t you didn&#39;t,02:10:26,didn&#39;t get robbed you didn&#39;t you didn&#39;t
02:10:27 - 02:10:30get approached by government trying to,02:10:27,get approached by government trying to
02:10:28 - 02:10:34get robbed they didn&#39;t take,02:10:28,get robbed they didn&#39;t take
02:10:30 - 02:10:37anything I wasn&#39;t even the I wasn&#39;t even,02:10:30,anything I wasn&#39;t even the I wasn&#39;t even
02:10:34 - 02:10:39um the target I wasn&#39;t even who they,02:10:34,um the target I wasn&#39;t even who they
02:10:37 - 02:10:42were talking to and not because I say,02:10:37,were talking to and not because I say
02:10:39 - 02:10:46that because if you look at what time,02:10:39,that because if you look at what time
"02:10:42 - 02:10:49period it is I&#39;m not even making 5,000 a",02:10:42,"period it is I&#39;m not even making 5,000 a"
02:10:46 - 02:10:54year so robing me wasn&#39;t man,02:10:46,year so robing me wasn&#39;t man
02:10:49 - 02:10:56answer this is before Oklahoma,02:10:49,answer this is before Oklahoma
02:10:54 - 02:10:59you you talking about a,02:10:54,you you talking about a
02:10:56 - 02:11:00terrible condition they&#39; have been,02:10:56,terrible condition they&#39; have been
02:10:59 - 02:11:01disappointed thinking they getting some,02:10:59,disappointed thinking they getting some
02:11:00 - 02:11:05mother you,02:11:00,mother you
02:11:01 - 02:11:07huh if they robbed you look I in three,02:11:01,huh if they robbed you look I in three
02:11:05 - 02:11:11cities there it&#39;s legendary that Cat,02:11:05,cities there it&#39;s legendary that Cat
02:11:07 - 02:11:13Williams would walk down our streets,02:11:07,Williams would walk down our streets
02:11:11 - 02:11:16with his baby in a baby stroller with a,02:11:11,with his baby in a baby stroller with a
02:11:13 - 02:11:18diaper bag with a gun in a diaper bag,02:11:13,diaper bag with a gun in a diaper bag
02:11:16 - 02:11:20the only thing I need is a pass don&#39;t,02:11:16,the only thing I need is a pass don&#39;t
02:11:18 - 02:11:23mess with me and just let me go about my,02:11:18,mess with me and just let me go about my
02:11:20 - 02:11:25business I I&#39;m living in Englewood,02:11:20,business I I&#39;m living in Englewood
02:11:23 - 02:11:28Compton I&#39;m living on Manchester and,02:11:23,Compton I&#39;m living on Manchester and
02:11:25 - 02:11:32Western I&#39;m in La the gang capital of,02:11:25,Western I&#39;m in La the gang capital of
02:11:28 - 02:11:34the world but never robbed because why,02:11:28,the world but never robbed because why
02:11:32 - 02:11:38I&#39;m not pretending to be something I&#39;m,02:11:32,I&#39;m not pretending to be something I&#39;m
02:11:34 - 02:11:42not you think I&#39;m a blood you think I&#39;m,02:11:34,not you think I&#39;m a blood you think I&#39;m
02:11:38 - 02:11:44a [ __ ] I&#39;m from Ohio I&#39;m a comedian I&#39;m,02:11:38,a [ __ ] I&#39;m from Ohio I&#39;m a comedian I&#39;m
02:11:42 - 02:11:46a father right I&#39;m trying to do,02:11:42,a father right I&#39;m trying to do
02:11:44 - 02:11:48something out here and not only do I not,02:11:44,something out here and not only do I not
02:11:46 - 02:11:51judge what you doing I&#39;m not trying to,02:11:46,judge what you doing I&#39;m not trying to
02:11:48 - 02:11:53be involved right that&#39;s the difference,02:11:48,be involved right that&#39;s the difference
02:11:51 - 02:11:55that&#39;s where the respect comes,02:11:51,that&#39;s where the respect comes
02:11:53 - 02:11:58from to you&#39;re touring right now Dark,02:11:53,from to you&#39;re touring right now Dark
02:11:55 - 02:12:01Matters the Dark Matter tour yeah,02:11:55,Matters the Dark Matter tour yeah
02:11:58 - 02:12:04filming next uh uh Netflix special in,02:11:58,filming next uh uh Netflix special in
02:12:01 - 02:12:06May May y next Netflix special oh,02:12:01,May May y next Netflix special oh
02:12:04 - 02:12:08YouTube theater in Englewood I&#39;m about,02:12:04,YouTube theater in Englewood I&#39;m about
02:12:06 - 02:12:10to catch that I thought you might said,02:12:06,to catch that I thought you might said
02:12:08 - 02:12:12that I&#39;mma catch that one right because,02:12:08,that I&#39;mma catch that one right because
02:12:10 - 02:12:16it&#39;s a homecoming for me because I lived,02:12:10,it&#39;s a homecoming for me because I lived
02:12:12 - 02:12:19on um I lived on Hazel so you know I got,02:12:12,on um I lived on Hazel so you know I got
02:12:16 - 02:12:22to cat people know I lived in heart of,02:12:16,to cat people know I lived in heart of
02:12:19 - 02:12:24Engle wood they saw me walk down marus,02:12:19,Engle wood they saw me walk down marus
02:12:22 - 02:12:26street with the babies I&#39;m raising like,02:12:22,street with the babies I&#39;m raising like
02:12:24 - 02:12:29they understood that no no no I was,02:12:24,they understood that no no no I was
02:12:26 - 02:12:31really not pretend oh he want to be from,02:12:26,really not pretend oh he want to be from
02:12:29 - 02:12:35the hood no I&#39;m living there on the,02:12:29,the hood no I&#39;m living there on the
02:12:31 - 02:12:35street what&#39;s your favorite City to tour,02:12:31,street what&#39;s your favorite City to tour
02:12:36 - 02:12:42in the next one,02:12:36,in the next one
02:12:39 - 02:12:45sir yeah that&#39;s the that&#39;s the real,02:12:39,sir yeah that&#39;s the that&#39;s the real
02:12:42 - 02:12:48beauty of travel right that&#39;s why most,02:12:42,beauty of travel right that&#39;s why most
02:12:45 - 02:12:50people don&#39;t have the Imp empathy and,02:12:45,people don&#39;t have the Imp empathy and
02:12:48 - 02:12:52the sympathy that they need to have for,02:12:48,the sympathy that they need to have for
02:12:50 - 02:12:55other people is cuz they haven&#39;t seen,02:12:50,other people is cuz they haven&#39;t seen
02:12:52 - 02:12:57other people right like if you went to,02:12:52,other people right like if you went to
02:12:55 - 02:12:59Ireland and you saw what them people was,02:12:55,Ireland and you saw what them people was
02:12:57 - 02:13:02like and you went to Sweden and saw what,02:12:57,like and you went to Sweden and saw what
02:12:59 - 02:13:04them people was like if you really went,02:12:59,them people was like if you really went
02:13:02 - 02:13:06to Africa and you really saw what the,02:13:02,to Africa and you really saw what the
02:13:04 - 02:13:08people was like you went to Hai you went,02:13:04,people was like you went to Hai you went
02:13:06 - 02:13:10to Puerto Rico if you really traveled,02:13:06,to Puerto Rico if you really traveled
02:13:08 - 02:13:12across the country you would see that,02:13:08,across the country you would see that
02:13:10 - 02:13:17all people is the,02:13:10,all people is the
02:13:12 - 02:13:19same it&#39;s way more people that&#39;s good,02:13:12,same it&#39;s way more people that&#39;s good
02:13:17 - 02:13:22than the [ __ ] up individuals you,02:13:17,than the [ __ ] up individuals you
02:13:19 - 02:13:25seeing and if you understood that it,02:13:19,seeing and if you understood that it
02:13:22 - 02:13:28would change everything so I don&#39;t I I I,02:13:22,would change everything so I don&#39;t I I I
02:13:25 - 02:13:32don&#39;t have any favorites in the world,02:13:25,don&#39;t have any favorites in the world
02:13:28 - 02:13:34just because every place is dealing with,02:13:28,just because every place is dealing with
02:13:32 - 02:13:36their own issues their own troubles all,02:13:32,their own issues their own troubles all
02:13:34 - 02:13:39places look better than they actually,02:13:34,places look better than they actually
02:13:36 - 02:13:41are for the people that live there and,02:13:36,are for the people that live there and
02:13:39 - 02:13:43it&#39;s always a difference between what it,02:13:39,it&#39;s always a difference between what it
02:13:41 - 02:13:45seems like and what it actually and what,02:13:41,seems like and what it actually and what
02:13:43 - 02:13:49it is like people will tell you I went,02:13:43,it is like people will tell you I went
02:13:45 - 02:13:51to Paris I was there at the I Tower,02:13:45,to Paris I was there at the I Tower
02:13:49 - 02:13:54[ __ ] you had bed bugs and there were,02:13:49,[ __ ] you had bed bugs and there were
02:13:51 - 02:13:56ramps everywhere the food was terrible,02:13:51,ramps everywhere the food was terrible
02:13:54 - 02:13:58tell the rest of it don&#39;t tell some let,02:13:54,tell the rest of it don&#39;t tell some let
02:13:56 - 02:13:59me ask a question when you go when you,02:13:56,me ask a question when you go when you
02:13:58 - 02:14:02go to these cities to tour do you make,02:13:58,go to these cities to tour do you make
02:13:59 - 02:14:04it a habit of getting out that&#39;s how I,02:13:59,it a habit of getting out that&#39;s how I
02:14:02 - 02:14:07built my reputation it&#39;s also how I,02:14:02,built my reputation it&#39;s also how I
02:14:04 - 02:14:09ended up in jail 19 times uh because,02:14:04,ended up in jail 19 times uh because
02:14:07 - 02:14:11when I come to do a show I&#39;m really in,02:14:07,when I come to do a show I&#39;m really in
02:14:09 - 02:14:13your city so whatever the strip club is,02:14:09,your city so whatever the strip club is
02:14:11 - 02:14:16I&#39;m there whatever the top bar is I was,02:14:11,I&#39;m there whatever the top bar is I was
02:14:13 - 02:14:20there drinking whatever the I was you,02:14:13,there drinking whatever the I was you
02:14:16 - 02:14:22had a casino I was at it like what it,02:14:16,had a casino I was at it like what it
02:14:20 - 02:14:25huh cuz I&#39;m in your city I&#39;m a this is,02:14:20,huh cuz I&#39;m in your city I&#39;m a this is
02:14:22 - 02:14:28how I&#39;m learning your city so that when,02:14:22,how I&#39;m learning your city so that when
02:14:25 - 02:14:31I do my show I can be talking about what,02:14:25,I do my show I can be talking about what
02:14:28 - 02:14:33I know not what I think right and so,02:14:28,I know not what I think right and so
02:14:31 - 02:14:36that was what I did at every city that I,02:14:31,that was what I did at every city that I
02:14:33 - 02:14:39went to the first 15 minutes of my show,02:14:33,went to the first 15 minutes of my show
02:14:36 - 02:14:42is what it&#39;s like to be here you see,02:14:36,is what it&#39;s like to be here you see
02:14:39 - 02:14:45what I&#39;m saying and so that was always a,02:14:39,what I&#39;m saying and so that was always a
02:14:42 - 02:14:49part of what kept my Legend going to the,02:14:42,part of what kept my Legend going to the
02:14:45 - 02:14:52point where I can still be in the Arenas,02:14:45,point where I can still be in the Arenas
02:14:49 - 02:14:54without you ever seeing a poster with my,02:14:49,without you ever seeing a poster with my
02:14:52 - 02:14:56picture on it without you ever seeing a,02:14:52,picture on it without you ever seeing a
02:14:54 - 02:14:58flyer without you ever seeing a post it,02:14:54,flyer without you ever seeing a post it
02:14:56 - 02:15:00goes hey it&#39;s cat could y&#39;all make sure,02:14:56,goes hey it&#39;s cat could y&#39;all make sure
02:14:58 - 02:15:03y&#39;all come out and come see me cuz I&#39;m,02:14:58,y&#39;all come out and come see me cuz I&#39;m
02:15:00 - 02:15:06going be in would you please come on out,02:15:00,going be in would you please come on out
02:15:03 - 02:15:09guys and I,02:15:03,guys and I
02:15:06 - 02:15:13really because we have a different,02:15:06,really because we have a different
02:15:09 - 02:15:16respect I know I&#39;m coming they know I&#39;m,02:15:09,respect I know I&#39;m coming they know I&#39;m
02:15:13 - 02:15:18coming I know they going to be there and,02:15:13,coming I know they going to be there and
02:15:16 - 02:15:20they know I&#39;m going do the best job I,02:15:16,they know I&#39;m going do the best job I
02:15:18 - 02:15:23can possibly do and they know beyond the,02:15:18,can possibly do and they know beyond the
02:15:20 - 02:15:26shadow of a doubt whatever hour he was,02:15:20,shadow of a doubt whatever hour he was
02:15:23 - 02:15:29doing when we last saw him he won&#39;t be,02:15:23,doing when we last saw him he won&#39;t be
02:15:26 - 02:15:31doing that hour when we see him this,02:15:26,doing that hour when we see him this
02:15:29 - 02:15:33time it&#39;s a whole new,02:15:29,time it&#39;s a whole new
02:15:31 - 02:15:36conversation and because I&#39;ve never,02:15:31,conversation and because I&#39;ve never
02:15:33 - 02:15:38strayed from that they&#39;ve never strayed,02:15:33,strayed from that they&#39;ve never strayed
02:15:36 - 02:15:40from their part I&#39;m looking at some of,02:15:36,from their part I&#39;m looking at some of
02:15:38 - 02:15:43the the the the actors that you&#39;ve been,02:15:38,the the the the actors that you&#39;ve been
02:15:40 - 02:15:46on screen with Cube Tracy Morgan Regina,02:15:40,on screen with Cube Tracy Morgan Regina
02:15:43 - 02:15:49Hall Terence Howard they are look Nick,02:15:43,Hall Terence Howard they are look Nick
02:15:46 - 02:15:51Canon I mean Tiffany I mean bro who who,02:15:46,Canon I mean Tiffany I mean bro who who
02:15:49 - 02:15:53brings out the best in Cat Williams how,02:15:49,brings out the best in Cat Williams how
02:15:51 - 02:15:55do how does someone get the best out of,02:15:51,do how does someone get the best out of
02:15:53 - 02:15:58Cat Williams do you need a comedian do,02:15:53,Cat Williams do you need a comedian do
02:15:55 - 02:16:02you need a serious actor how do we get,02:15:55,you need a serious actor how do we get
02:15:58 - 02:16:02the absolute best out of Cat Williams on,02:15:58,the absolute best out of Cat Williams on
02:16:03 - 02:16:09screen well I would be disingenuous if I,02:16:03,screen well I would be disingenuous if I
02:16:06 - 02:16:10didn&#39;t remind us that that&#39;s never,02:16:06,didn&#39;t remind us that that&#39;s never
02:16:09 - 02:16:13anybody&#39;s,02:16:09,anybody&#39;s
02:16:10 - 02:16:15goal it&#39;s never anybody&#39;s goal to create,02:16:10,goal it&#39;s never anybody&#39;s goal to create
02:16:13 - 02:16:18a great situation for me to do a good,02:16:13,a great situation for me to do a good
02:16:15 - 02:16:20job why in a script the way it works is,02:16:15,job why in a script the way it works is
02:16:18 - 02:16:22the script is already there this is a,02:16:18,the script is already there this is a
02:16:20 - 02:16:26character in The Script if they give me,02:16:20,character in The Script if they give me
02:16:22 - 02:16:30the job I make it my job that this,02:16:22,the job I make it my job that this
02:16:26 - 02:16:33character here this character,02:16:26,character here this character
02:16:30 - 02:16:35here has to be as big as this whole,02:16:30,here has to be as big as this whole
02:16:33 - 02:16:38project so if you don&#39;t even see the,02:16:33,project so if you don&#39;t even see the
02:16:35 - 02:16:42movie School Dance I want you to,02:16:35,movie School Dance I want you to
02:16:38 - 02:16:44remember who&#39;s goddamn white baby is,02:16:38,remember who&#39;s goddamn white baby is
02:16:42 - 02:16:45this and the only way that I can,02:16:42,this and the only way that I can
02:16:44 - 02:16:47guarantee that you will remember my,02:16:44,guarantee that you will remember my
02:16:45 - 02:16:49scene if you didn&#39;t remember a whole,02:16:45,scene if you didn&#39;t remember a whole
02:16:47 - 02:16:54movie movie is if I make sure that my,02:16:47,movie movie is if I make sure that my
02:16:49 - 02:16:57scenes are that good because that&#39;s what,02:16:49,scenes are that good because that&#39;s what
02:16:54 - 02:17:00I watched I watched great actors you,02:16:54,I watched I watched great actors you
02:16:57 - 02:17:02never saw daero you never saw peshy you,02:16:57,never saw daero you never saw peshy you
02:17:00 - 02:17:04never saw any of these dudes and,02:17:00,never saw any of these dudes and
02:17:02 - 02:17:06something you was like nah I don&#39;t,02:17:02,something you was like nah I don&#39;t
02:17:04 - 02:17:10really believe it you sure you&#39;re the,02:17:04,really believe it you sure you&#39;re the
02:17:06 - 02:17:13Great Gatsby like no like you believe,02:17:06,Great Gatsby like no like you believe
02:17:10 - 02:17:15that this dude Danel is a,02:17:10,that this dude Danel is a
02:17:13 - 02:17:19hobbit that&#39;s part of The Lord of the,02:17:13,hobbit that&#39;s part of The Lord of the
02:17:15 - 02:17:21Rings right you see I&#39;m saying and so I,02:17:15,Rings right you see I&#39;m saying and so I
02:17:19 - 02:17:24it&#39;s a having a respect for the craft,02:17:19,it&#39;s a having a respect for the craft
02:17:21 - 02:17:27that I&#39;m doing that means I got trying,02:17:21,that I&#39;m doing that means I got trying
02:17:24 - 02:17:30to do the best job possible what was it,02:17:24,to do the best job possible what was it
02:17:27 - 02:17:30like working with Spike Lee doing,02:17:27,like working with Spike Lee doing
02:17:31 - 02:17:37Priceless Spike Lee is everything that,02:17:31,Priceless Spike Lee is everything that
02:17:34 - 02:17:39you said I was in my intro he&#39;s just,02:17:34,you said I was in my intro he&#39;s just
02:17:37 - 02:17:41really a innovator and a groundbreaking,02:17:37,really a innovator and a groundbreaking
02:17:39 - 02:17:43One of a Kind,02:17:39,One of a Kind
02:17:41 - 02:17:48Dynamo and,02:17:41,Dynamo and
02:17:43 - 02:17:51um and I knew that they were,02:17:43,um and I knew that they were
02:17:48 - 02:17:52like they tried to sabotage me even then,02:17:48,like they tried to sabotage me even then
02:17:51 - 02:17:54like as soon as I said I wanted to get,02:17:51,like as soon as I said I wanted to get
02:17:52 - 02:17:56Spike leader directed cuz that was the,02:17:52,Spike leader directed cuz that was the
02:17:54 - 02:18:00biggest thing I could do they,02:17:54,biggest thing I could do they
02:17:56 - 02:18:02immediately gave Spike to gerod,02:17:56,immediately gave Spike to gerod
02:18:00 - 02:18:04carmichel and had him do his special too,02:18:00,carmichel and had him do his special too
02:18:02 - 02:18:08at the comedy store and just to,02:18:02,at the comedy store and just to
02:18:04 - 02:18:10undermine like but I,02:18:04,undermine like but I
02:18:08 - 02:18:12I if there&#39;s one thing you can take away,02:18:08,I if there&#39;s one thing you can take away
02:18:10 - 02:18:14from me as a person whether you like me,02:18:10,from me as a person whether you like me
02:18:12 - 02:18:17or you don&#39;t if you take this from me,02:18:12,or you don&#39;t if you take this from me
02:18:14 - 02:18:19you will be a better person if you deci,02:18:14,you will be a better person if you deci
02:18:17 - 02:18:22decide today that you&#39;re going to live,02:18:17,decide today that you&#39;re going to live
02:18:19 - 02:18:24every day like it&#39;s your last for real,02:18:19,every day like it&#39;s your last for real
02:18:22 - 02:18:26which means have a conversation with,02:18:22,which means have a conversation with
02:18:24 - 02:18:30yourself every night that okay that was,02:18:24,yourself every night that okay that was
02:18:26 - 02:18:33it may not be no more after that and,02:18:26,it may not be no more after that and
02:18:30 - 02:18:35really count yourself every day like,02:18:30,really count yourself every day like
02:18:33 - 02:18:38this could have been it all right before,02:18:33,this could have been it all right before
02:18:35 - 02:18:39I go to bed this could be it all right,02:18:35,I go to bed this could be it all right
02:18:38 - 02:18:41how&#39;s that,02:18:38,how&#39;s that
02:18:39 - 02:18:44looking if you can do that it&#39;ll change,02:18:39,looking if you can do that it&#39;ll change
02:18:41 - 02:18:46your life you&#39;ll really start making,02:18:41,your life you&#39;ll really start making
02:18:44 - 02:18:49decisions and living your life like this,02:18:44,decisions and living your life like this
02:18:46 - 02:18:51all you got just this one day but you,02:18:46,all you got just this one day but you
02:18:49 - 02:18:55could be a winner you could be a winner,02:18:49,could be a winner you could be a winner
02:18:51 - 02:18:56on this day it just it&#39;s just work ethic,02:18:51,on this day it just it&#39;s just work ethic
02:18:55 - 02:18:58and not the work ethic they talk about,02:18:55,and not the work ethic they talk about
02:18:56 - 02:19:00they tell you work ethic where they do,02:18:56,they tell you work ethic where they do
02:18:58 - 02:19:02all these movies I&#39;m the hardest working,02:18:58,all these movies I&#39;m the hardest working
02:19:00 - 02:19:05man no everybody goes to work every day,02:19:00,man no everybody goes to work every day
02:19:02 - 02:19:07but right yeah I&#39;m say I go to work all,02:19:02,but right yeah I&#39;m say I go to work all
02:19:05 - 02:19:08the time everybody who works goes to,02:19:05,the time everybody who works goes to
02:19:07 - 02:19:12work every day shut,02:19:07,work every day shut
02:19:08 - 02:19:15up shut up you get what you think I,02:19:08,up shut up you get what you think I
02:19:12 - 02:19:19respect you more than my Gardener I,02:19:12,respect you more than my Gardener I
02:19:15 - 02:19:21don&#39;t I don&#39;t he work every day rain or,02:19:15,don&#39;t I don&#39;t he work every day rain or
02:19:19 - 02:19:24shine I don&#39;t know if you saw this but,02:19:19,shine I don&#39;t know if you saw this but
02:19:21 - 02:19:25teraj P Henson got extremely emotional,02:19:21,teraj P Henson got extremely emotional
02:19:24 - 02:19:29the other day she was giving an,02:19:24,the other day she was giving an
02:19:25 - 02:19:31interview yes and saying,02:19:25,interview yes and saying
02:19:29 - 02:19:33that they&#39;re vastly underpaid and say,02:19:29,that they&#39;re vastly underpaid and say
02:19:31 - 02:19:35the math is not mathing they get x,02:19:31,the math is not mathing they get x
02:19:33 - 02:19:37amount of dollars by the time Uncle Sam,02:19:33,amount of dollars by the time Uncle Sam
02:19:35 - 02:19:39get his cut by the time the agency get,02:19:35,get his cut by the time the agency get
02:19:37 - 02:19:42their cut and what you see they were,02:19:37,their cut and what you see they were
02:19:39 - 02:19:44supposed to get is a fraction of that,02:19:39,supposed to get is a fraction of that
02:19:42 - 02:19:47where do you come down on that,02:19:42,where do you come down on that
02:19:44 - 02:19:48cat it was the saddest thing ever,02:19:44,cat it was the saddest thing ever
02:19:47 - 02:19:51because because,02:19:47,because because
02:19:48 - 02:19:53imagine imagine being in your genre in,02:19:48,imagine imagine being in your genre in
02:19:51 - 02:19:56your sub Niche whatever it is imagine,02:19:51,your sub Niche whatever it is imagine
02:19:53 - 02:19:59being in your lane imagine being one of,02:19:53,being in your lane imagine being one of
02:19:56 - 02:20:01the very top of your lane that to the,02:19:56,the very top of your lane that to the
02:19:59 - 02:20:03point where if they don&#39;t take you for,02:19:59,point where if they don&#39;t take you for
02:20:01 - 02:20:05the role there&#39;s not three black,02:20:01,the role there&#39;s not three black
02:20:03 - 02:20:07actresses that they can say are bigger,02:20:03,actresses that they can say are bigger
02:20:05 - 02:20:09than you that we going to give this to,02:20:05,than you that we going to give this to
02:20:07 - 02:20:12imagine you being at that point and have,02:20:07,imagine you being at that point and have
02:20:09 - 02:20:15to humble yourself and,02:20:09,to humble yourself and
02:20:12 - 02:20:17say they not paying me y&#39;all and they,02:20:12,say they not paying me y&#39;all and they
02:20:15 - 02:20:20not making my pay go up cuz I&#39;m doing,02:20:15,not making my pay go up cuz I&#39;m doing
02:20:17 - 02:20:22better or nothing it don&#39;t matter to,02:20:17,better or nothing it don&#39;t matter to
02:20:20 - 02:20:24them that I&#39;m famous and people know me,02:20:20,them that I&#39;m famous and people know me
02:20:22 - 02:20:27or nothing they want to pay me exactly,02:20:22,or nothing they want to pay me exactly
02:20:24 - 02:20:30what they pay in the new girl and I&#39;ve,02:20:24,what they pay in the new girl and I&#39;ve
02:20:27 - 02:20:32been suffering under it for a a decade,02:20:27,been suffering under it for a a decade
02:20:30 - 02:20:35now and just taking it I just been,02:20:30,now and just taking it I just been
02:20:32 - 02:20:38getting whooped but I just got to come,02:20:32,getting whooped but I just got to come
02:20:35 - 02:20:38say this is,02:20:35,say this is
02:20:40 - 02:20:45wrong we should be ashamed but this is a,02:20:40,wrong we should be ashamed but this is a
02:20:43 - 02:20:47country where we don&#39;t pay the teachers,02:20:43,country where we don&#39;t pay the teachers
02:20:45 - 02:20:49and then we say the kids is the most,02:20:45,and then we say the kids is the most
02:20:47 - 02:20:51important thing you can&#39;t have both of,02:20:47,important thing you can&#39;t have both of
02:20:49 - 02:20:53them if you do that we&#39;re going to end,02:20:49,them if you do that we&#39;re going to end
02:20:51 - 02:20:57up with a generation that can&#39;t read,02:20:51,up with a generation that can&#39;t read
02:20:53 - 02:20:59guess what generation Z and a can&#39;t read,02:20:53,guess what generation Z and a can&#39;t read
02:20:57 - 02:21:01why cuz who was giving him a book we,02:20:57,why cuz who was giving him a book we
02:20:59 - 02:21:03gave him an iPad or a phone and now the,02:20:59,gave him an iPad or a phone and now the
02:21:01 - 02:21:06letters don&#39;t mean the there&#39;s no,02:21:01,letters don&#39;t mean the there&#39;s no
02:21:03 - 02:21:08cursive writing sorry about that so yeah,02:21:03,cursive writing sorry about that so yeah
02:21:06 - 02:21:12it this is what period of time it&#39;s in,02:21:06,it this is what period of time it&#39;s in
02:21:08 - 02:21:15it&#39;s the period where the victims get to,02:21:08,it&#39;s the period where the victims get to
02:21:12 - 02:21:17say they&#39;ve been hurting me for a long,02:21:12,say they&#39;ve been hurting me for a long
02:21:15 - 02:21:19time and I just ain&#39;t said nothing cuz I,02:21:15,time and I just ain&#39;t said nothing cuz I
02:21:17 - 02:21:21was trying to be strong and I didn&#39;t,02:21:17,was trying to be strong and I didn&#39;t
02:21:19 - 02:21:23want to shame,02:21:19,want to shame
02:21:21 - 02:21:25anybody when our people call out for,02:21:21,anybody when our people call out for
02:21:23 - 02:21:28help we got to understand you know what,02:21:23,help we got to understand you know what
02:21:25 - 02:21:31I mean like like we we we put too much,02:21:25,I mean like like we we we put too much
02:21:28 - 02:21:33pressure on Tyler Perry you know what I,02:21:28,pressure on Tyler Perry you know what I
02:21:31 - 02:21:35mean he ain&#39;t put nobody on the people,02:21:31,mean he ain&#39;t put nobody on the people
02:21:33 - 02:21:37that been in his Productions they not,02:21:33,that been in his Productions they not
02:21:35 - 02:21:39famous all them can walk through the,02:21:35,famous all them can walk through the
02:21:37 - 02:21:41mall without,02:21:37,mall without
02:21:39 - 02:21:43security be what you going to be but put,02:21:39,security be what you going to be but put
02:21:41 - 02:21:46your people on if you a gay person and,02:21:41,your people on if you a gay person and
02:21:43 - 02:21:48you in there put some other gay people,02:21:43,you in there put some other gay people
02:21:46 - 02:21:52on,02:21:46,on
02:21:48 - 02:21:54put somebody on or don&#39;t be wondering,02:21:48,put somebody on or don&#39;t be wondering
02:21:52 - 02:21:56why people keep saying,02:21:52,why people keep saying
02:21:54 - 02:21:57Gatekeepers cuz clearly y&#39;all keeping,02:21:54,Gatekeepers cuz clearly y&#39;all keeping
02:21:56 - 02:21:59these,02:21:56,these
02:21:57 - 02:22:02Gates,02:21:57,Gates
02:21:59 - 02:22:04clearly wilding out how difficult was it,02:21:59,clearly wilding out how difficult was it
02:22:02 - 02:22:07for Nick Kennan to get you on and what,02:22:02,for Nick Kennan to get you on and what
02:22:04 - 02:22:10what was that what was that experience,02:22:04,what was that what was that experience
02:22:07 - 02:22:14like I&#39;ve known Lin Canon since he was a,02:22:07,like I&#39;ve known Lin Canon since he was a
02:22:10 - 02:22:16teenager he had to have his he in the,02:22:10,teenager he had to have his he in the
02:22:14 - 02:22:18comedy club if you&#39;re underage you can&#39;t,02:22:14,comedy club if you&#39;re underage you can&#39;t
02:22:16 - 02:22:21be in regular Club you had to be in the,02:22:16,be in regular Club you had to be in the
02:22:18 - 02:22:23kitchen right so I was the master of the,02:22:18,kitchen right so I was the master of the
02:22:21 - 02:22:26kitchen every comedy place because I got,02:22:21,kitchen every comedy place because I got
02:22:23 - 02:22:28a child and my child is back here in,02:22:23,a child and my child is back here in
02:22:26 - 02:22:31this place while I go on stage right so,02:22:26,this place while I go on stage right so
02:22:28 - 02:22:33I&#39;ve known Nick Canon since he was 14,02:22:28,I&#39;ve known Nick Canon since he was 14
02:22:31 - 02:22:37Nick Cannon has never called and asked,02:22:31,Nick Cannon has never called and asked
02:22:33 - 02:22:39me to do one single thing and I turned,02:22:33,me to do one single thing and I turned
02:22:37 - 02:22:42him down because I&#39;ve known him since he,02:22:37,him down because I&#39;ve known him since he
02:22:39 - 02:22:47was a young black child in Hollywood wow,02:22:39,was a young black child in Hollywood wow
02:22:42 - 02:22:52so um what I did in wilding out was to,02:22:42,so um what I did in wilding out was to
02:22:47 - 02:22:54be his protector and to be his voice um,02:22:47,be his protector and to be his voice um
02:22:52 - 02:22:56with hip hop so the whole thing was the,02:22:52,with hip hop so the whole thing was the
02:22:54 - 02:22:58thing that he was trying to do had never,02:22:54,thing that he was trying to do had never
02:22:56 - 02:23:01been done before you can&#39;t bring six,02:22:56,been done before you can&#39;t bring six
02:22:58 - 02:23:03comics in and let six Comics talk [ __ ],02:22:58,comics in and let six Comics talk [ __ ]
02:23:01 - 02:23:06about six rappers because the six,02:23:01,about six rappers because the six
02:23:03 - 02:23:08rappers will beat the six Comics ass,02:23:03,rappers will beat the six Comics ass
02:23:06 - 02:23:11right you will have to have a comic that,02:23:06,right you will have to have a comic that
